node_name,timestamp,CPU (%),MEM (%),fs (%),Energy (watts),rx (B/sec),tx (B/sec)
vm-node,2026-01-24 13:19:32,0.3055416666666692,0.5368754026941287,0.7600413046232469,85.78790000006556,756532.6333333333,993841.0666666667
rpi4,2026-01-24 13:19:32,0.12799999999952735,0.7696128948394645,0.6922346465406101,84.69750000039737,37445.46666666667,42155.86666666667
rpi4,2026-01-24 13:20:02,0.10058333333374017,0.7698801507864292,0.6922394357559357,83.02600000003973,36734.2,41882.03333333333
vm-node,2026-01-24 13:20:02,0.22591666666672344,0.5356713670265345,0.7600420535023363,84.23580000003179,561331.6666666666,695943.9666666667
rpi4,2026-01-24 13:20:02,0.10058333333374017,0.7698801507864292,0.6922394357559357,83.02600000003973,36734.2,41882.03333333333
vm-node,2026-01-24 13:20:02,0.22591666666672344,0.5356713670265345,0.7600420535023363,84.23580000003179,561331.6666666666,695943.9666666667
rpi4,2026-01-24 13:20:32,0.09866666666617524,0.7694215520603146,0.6922442249712614,83.00770000020663,36940.63333333333,41859.46666666667
vm-node,2026-01-24 13:20:32,0.28820833333332224,0.5359532377033918,0.7600378361306226,84.17529999986292,629648.7333333334,843247.1
vm-node,2026-01-24 13:21:02,0.1465833333333189,0.5362105238048063,0.76003901857129,84.10879999995231,695186.4333333333,879478.5
rpi4,2026-01-24 13:21:02,0.11650000000024646,0.7726702196802288,0.6922471517139603,83.77839999993643,43037.066666666666,47037.36666666667
rpi4,2026-01-24 13:21:32,0.1417500000004414,0.7701390874821266,0.6922478168827556,85.47079999943574,50154.73333333333,55115.066666666666
vm-node,2026-01-24 13:21:32,0.27037499999998693,0.5335679253563608,0.7600460738006055,84.9429000000159,822412.9666666667,1107467.5333333334
rpi4,2026-01-24 13:22:02,0.1164166666662671,0.7754946054855063,0.6922487481190689,83.8998000005881,50335.26666666667,56319.5
vm-node,2026-01-24 13:22:02,0.1539166666666301,0.5342654214051813,0.7600471774118951,84.12090000013511,687623.2,892507.2000000001
rpi4,2026-01-24 13:22:32,0.10274999999985539,0.7755902768750812,0.6922498123891413,83.22970000008742,35998.166666666664,41518.066666666666
vm-node,2026-01-24 13:22:32,0.23879166666668492,0.5338138928166061,0.7600480051203622,84.1126999999086,741594.4666666667,1014440.2
vm-node,2026-01-24 13:23:02,0.1507499999999728,0.5343405138955185,0.7600491875610297,83.87179999997218,686440.3666666667,866577.0666666667
rpi4,2026-01-24 13:23:02,0.10616666666676337,0.7715398414142727,0.692251807895527,83.23479999999205,70984.9,73817.90000000001
rpi4,2026-01-24 13:23:32,0.13041666666690616,0.7740605745482907,0.6919204208017439,84.99830000003179,37651.96666666667,41977.73333333334
vm-node,2026-01-24 13:23:32,0.21462500000007764,0.5341701257488863,0.7600561639609673,85.65250000009934,750440.0666666667,986593.2999999999
vm-node,2026-01-24 13:24:02,0.19879166666662354,0.5345510649624282,0.760063613337172,84.22229999999205,566953.1333333333,717260.2666666667
rpi4,2026-01-24 13:24:02,0.09908333333327543,0.7722698557129858,0.6919248109157924,82.93310000002384,35481.933333333334,41467.200000000004
rpi4,2026-01-24 13:24:32,0.10000000000000758,0.7699456648901599,0.691929467097359,83.11720000008742,38033.96666666667,42032.1
vm-node,2026-01-24 13:24:32,0.22241666666666363,0.5349285964130375,0.760064519875017,84.23389999990661,617744.5,832421.3
rpi4,2026-01-24 13:25:02,0.10383333333331847,0.7707775900168985,0.6919342563126847,83.10129999915759,36783.86666666667,42031.9
vm-node,2026-01-24 13:25:02,0.13300000000002707,0.534422665323359,0.7600655446569288,83.64419999991854,593225.7999999999,745568.3666666667
rpi4,2026-01-24 13:25:32,0.13583333333329695,0.7729156375926166,0.6919391785617693,84.96020000080267,35073.4,40240.23333333333
vm-node,2026-01-24 13:25:32,0.2229999999999476,0.5348564248623568,0.7600726787156221,85.01340000008543,744247.8999999999,985867.0666666667
rpi4,2026-01-24 13:26:02,0.10616666666656632,0.7726182243598076,0.6919398437305646,82.41679999927679,19170.066666666666,24440.8
vm-node,2026-01-24 13:26:02,0.2055416666667081,0.5341513830527568,0.759979305317586,83.63850000003974,572588.3,719266.7666666666
rpi4,2026-01-24 13:26:32,0.19858333333372685,0.7724393604575588,0.6919405088993599,82.44710000058015,19751.7,24276.866666666665
vm-node,2026-01-24 13:26:32,0.20833333333330112,0.5345929317641721,0.7599802906848088,83.67139999990661,610196.2333333333,828640.4333333333
vm-node,2026-01-24 13:27:02,0.17054166666674347,0.5347726912588691,0.7599812366373427,83.3904000001649,533826.9333333333,681338.1
rpi4,2026-01-24 13:27:02,0.08991666666651478,0.7719610035096841,0.6919413071019141,82.44819999933243,18695.266666666666,24834.2
rpi4,2026-01-24 13:27:32,0.12624999999982264,0.7719807617314441,0.6919421053044684,84.22420000036557,47571.566666666666,51737.1
vm-node,2026-01-24 13:27:32,0.33929166666669924,0.5347134205250048,0.7599866758644128,85.3304999999702,770722.1,1004694.5666666667
vm-node,2026-01-24 13:28:02,0.1780833333332723,0.5346745963687365,0.7599876612316356,83.27529999986291,601430.1,760559.4333333333
rpi4,2026-01-24 13:28:02,0.1070000000001149,0.775031847133758,0.6919470275535531,83.41180000007152,37226.33333333333,41625.36666666667
vm-node,2026-01-24 13:28:32,0.28249999999992353,0.5357362362280738,0.7599786352678745,83.4483000000318,645304.5,878703.2
rpi4,2026-01-24 13:28:32,0.10050000000005639,0.7758564929156376,0.6919515507013606,83.00400000015894,37108.23333333334,41315.833333333336
rpi4,2026-01-24 13:29:02,0.10683333333323237,0.7735291823735864,0.6919564729504454,83.08980000019073,36725.066666666666,41862.566666666666
vm-node,2026-01-24 13:29:02,0.15429166666678473,0.5348371953429512,0.7599796206350973,83.60570000012716,570316.4,721169.6
rpi4,2026-01-24 13:29:32,0.1289999999998751,0.7733867151956324,0.6919612621657709,84.58789999981721,38405.6,41950.0
vm-node,2026-01-24 13:29:32,0.18899999999996747,0.535535908449962,0.7599866758644128,85.00629999985297,778191.7000000001,1017072.8666666667
rpi4,2026-01-24 13:30:02,0.1021666666671687,0.7727138957493825,0.6919656522798194,82.9375,34989.6,41320.799999999996
vm-node,2026-01-24 13:30:02,0.16495833333330098,0.5352581757709516,0.7599874641581911,84.3304000000159,699980.2999999999,868340.0666666667
rpi4,2026-01-24 13:30:02,0.1021666666671687,0.7727138957493825,0.6919656522798194,82.9375,34989.6,41320.799999999996
vm-node,2026-01-24 13:30:02,0.16495833333330098,0.5352581757709516,0.7599874641581911,84.3304000000159,699980.2999999999,868340.0666666667
rpi4,2026-01-24 13:30:32,0.10174999999994724,0.7729021188093071,0.6919675147524461,82.87479999959469,23838.233333333334,28682.833333333332
vm-node,2026-01-24 13:30:32,0.21533333333337198,0.5366961300227079,0.7599884889401028,83.92200000012915,874349.7999999999,1130298.2333333334
vm-node,2026-01-24 13:31:02,0.23770833333329097,0.5354606942538058,0.7599926668971276,83.95189999987682,614604.2999999999,778074.6
rpi4,2026-01-24 13:31:02,0.09366666666619494,0.7737901988821007,0.6919683129550004,82.34059999982516,19429.2,24323.666666666668
vm-node,2026-01-24 13:31:32,0.18787499999998827,0.5354807757139446,0.7599998403705099,85.59710000008344,748527.2333333333,991007.1333333333
rpi4,2026-01-24 13:31:32,0.11750000000050326,0.7730185883270506,0.6919691111575547,83.98530000050863,19871.833333333332,23408.466666666667
vm-node,2026-01-24 13:32:02,0.2503750000000523,0.5364131639934795,0.76000346652189,83.75320000002782,533986.2999999999,673608.2000000001
rpi4,2026-01-24 13:32:02,0.09324999999964803,0.7730705836474717,0.6919697763263499,82.44969999988874,19387.066666666666,25555.5
rpi4,2026-01-24 13:32:32,0.12541666666668333,0.773555180033797,0.6919728361028079,84.03819999992848,70992.53333333333,74776.0
vm-node,2026-01-24 13:32:32,0.21183333333329604,0.5363328381529243,0.7600044124744239,84.19799999992053,700213.6,953787.1666666666
rpi4,2026-01-24 13:33:02,0.14250000000001062,0.768277655011049,0.6921505692048932,84.77720000048478,70390.5,75575.96666666666
vm-node,2026-01-24 13:33:02,0.17754166666666238,0.5391543441553336,0.7600054766710246,84.74519999995827,714956.7,918523.2
vm-node,2026-01-24 13:33:32,0.23154166666663287,0.5391052967102674,0.760012571315029,85.1585000000894,891880.5333333333,1181766.1666666667
rpi4,2026-01-24 13:33:32,0.1632499999998572,0.7707599116079553,0.6921722537076176,86.09079999923706,68216.83333333333,72979.66666666667
rpi4,2026-01-24 13:34:02,0.11658333333347552,0.7729613934745873,0.6921770429229432,83.89259999990463,51890.3,57698.333333333336
vm-node,2026-01-24 13:34:02,0.2030416666666871,0.540238012767914,0.7600135566822518,84.16190000002582,688379.1333333333,888193.8333333334
vm-node,2026-01-24 13:34:32,0.23700000000007007,0.5398906643604225,0.7600168281014317,84.06649999991059,593671.7999999999,802436.6666666667
rpi4,2026-01-24 13:34:32,0.10058333333300501,0.7755985961263486,0.6921818321382689,83.04220000008742,36592.666666666664,41731.066666666666
rpi4,2026-01-24 13:35:02,0.10450000000024222,0.7725568698817107,0.692185024948486,83.276300000151,29835.399999999998,33992.13333333333
vm-node,2026-01-24 13:35:02,0.1759583333332891,0.5393808386845353,0.7600177740539655,84.06039999996622,595897.7666666666,760664.0666666667
rpi4,2026-01-24 13:35:32,0.11541666666666212,0.7729281164695178,0.6921858231510403,84.01480000019073,19621.566666666666,24591.7
vm-node,2026-01-24 13:35:32,0.18483333333332702,0.5398201966912083,0.7600248292832811,84.61870000014703,786291.1666666666,1026456.3333333334
vm-node,2026-01-24 13:36:02,0.20641666666672745,0.540126286826051,0.7600258934798817,83.59649999986092,567858.0,725488.4333333333
rpi4,2026-01-24 13:36:02,0.08958333333344702,0.7725516703496685,0.6921864883198355,82.44350000023842,18239.4,24215.766666666666
vm-node,2026-01-24 13:36:32,0.2834166666665541,0.5401782552107738,0.7600267211883489,84.03310000002384,647297.8333333334,868202.0
rpi4,2026-01-24 13:36:32,0.08833333333334394,0.7708701416872481,0.6921871534886307,82.43349999984105,19384.6,24373.566666666666
vm-node,2026-01-24 13:37:02,0.19512499999999094,0.5365206302316767,0.7600238833307471,84.54130000000198,618341.5333333333,780106.0
rpi4,2026-01-24 13:37:02,0.10999999999998332,0.7727378135967763,0.6921894150625345,83.55160000026225,53867.36666666666,57066.3
rpi4,2026-01-24 13:37:32,0.23399999999989327,0.7691043806057455,0.6921943373116192,84.57819999953111,36736.7,42386.73333333334
vm-node,2026-01-24 13:37:32,0.24462500000012458,0.5367382402360898,0.7600305049984847,86.04340000003576,784805.7333333334,1022122.2999999999
rpi4,2026-01-24 13:38:02,0.23166666666650143,0.7713412192902639,0.6921991265269448,83.13940000037353,37445.76666666667,42308.5
vm-node,2026-01-24 13:38:02,0.22579166666657452,0.5372158138699359,0.7600292437284394,84.77619999994835,641090.8333333333,808366.2666666666
vm-node,2026-01-24 13:38:32,0.27312500000004675,0.5376953347968864,0.7600293225578172,84.29739999994635,717416.5,962393.6
rpi4,2026-01-24 13:38:32,0.09908333333331333,0.7724788769010789,0.6922039157422705,83.14660000006357,38613.166666666664,40970.46666666667
rpi4,2026-01-24 13:39:02,0.09891666666692345,0.7693581177694008,0.6922084388900781,82.9406999995311,34647.6,43008.46666666667
vm-node,2026-01-24 13:39:02,0.14704166666663201,0.5375152101847324,0.7600300714369066,83.7552000001073,587848.0333333333,742563.3
vm-node,2026-01-24 13:39:32,0.20104166666673184,0.5374169935887808,0.7600307020719292,84.72849999989073,623337.1666666666,857844.6666666666
rpi4,2026-01-24 13:39:32,0.14699999999985114,0.7728761211490965,0.6922121638353314,85.24380000034968,31379.26666666667,38553.26666666666
rpi4,2026-01-24 13:40:02,0.08625000000033652,0.7720493955544001,0.6922124299028495,82.25999999940396,17177.7,23399.1
vm-node,2026-01-24 13:40:02,0.17370833333322105,0.5377055580856843,0.7599366586241815,86.09180000002185,641339.9333333333,798241.8
vm-node,2026-01-24 13:40:02,0.17370833333322105,0.5377055580856843,0.7599366586241815,86.09180000002185,641339.9333333333,798241.8
rpi4,2026-01-24 13:40:02,0.08625000000033652,0.7720493955544001,0.6922124299028495,82.25999999940396,17177.7,23399.1
rpi4,2026-01-24 13:40:32,0.08416666666638169,0.7728657220850124,0.6922125629366085,82.16670000056426,15797.199999999999,22695.6
vm-node,2026-01-24 13:40:32,0.23050000000002555,0.5390442003891178,0.7599372892592041,84.7836000000437,620144.8333333334,850935.1333333333
vm-node,2026-01-24 13:41:02,0.16158333333340522,0.5381232524565711,0.7599381169676713,84.50059999997417,669274.2,856979.7333333333
rpi4,2026-01-24 13:41:02,0.08741666666678612,0.7705113739763422,0.6922130950716446,82.40559999942779,16686.733333333334,24294.533333333333
vm-node,2026-01-24 13:41:32,0.2566666666666209,0.5380264963304479,0.7605938197324368,83.77119999999802,664579.6,907015.9666666667
rpi4,2026-01-24 13:41:32,0.11833333333363498,0.772484076433121,0.6922134941729218,83.72800000011921,45033.53333333333,50506.96666666667
rpi4,2026-01-24 13:42:02,0.10624999999941641,0.7731246587807097,0.6922178842869703,83.72320000032583,34881.73333333333,41302.6
vm-node,2026-01-24 13:42:02,0.17712500000000975,0.5383656904480648,0.7599519121087911,85.51359999999404,919310.5333333333,1104199.0999999999
rpi4,2026-01-24 13:42:32,0.10483333333349189,0.7720961913427792,0.6922226735022959,83.02889999945958,37162.566666666666,42390.333333333336
vm-node,2026-01-24 13:42:32,0.18841666666668136,0.5378556213605397,0.7599529368907028,84.32870000004769,822496.5,1067886.7666666666
rpi4,2026-01-24 13:43:02,0.10775000000025253,0.7718393344598986,0.6922278618188987,83.16240000029404,37319.833333333336,42421.066666666666
vm-node,2026-01-24 13:43:02,0.1559999999999863,0.5388327973814749,0.7599538040138589,84.0569000000755,626606.6333333333,787576.5333333333
rpi4,2026-01-24 13:43:32,0.10549999999981689,0.7722625763681269,0.6922327840679835,83.11650000015895,38034.73333333334,41771.700000000004
vm-node,2026-01-24 13:43:32,0.20504166666671886,0.5386300354869827,0.7599548287957707,84.37600000003974,722802.6,978077.4666666667
vm-node,2026-01-24 13:44:02,0.18287499999991216,0.5382054038844116,0.7599618840250861,85.75399999991059,814497.7999999999,1009385.4666666667
rpi4,2026-01-24 13:44:02,0.14991666666677095,0.7718226959573639,0.69223744024955,85.52169999976952,54311.933333333334,59625.3
rpi4,2026-01-24 13:44:32,0.13341666666650176,0.7661000909918108,0.692402934245803,84.3405000001192,48093.166666666664,53326.166666666664
vm-node,2026-01-24 13:44:32,0.33416666666667705,0.5384629333974642,0.7599722500882704,84.06820000012715,745312.7666666667,1024139.8333333334
rpi4,2026-01-24 13:45:02,0.11933333333342944,0.7712101910828025,0.6924037324483573,83.71929999987285,48328.36666666666,54271.1
vm-node,2026-01-24 13:45:02,0.23395833333335775,0.5394442474162463,0.7606224742112769,84.34469999993841,663325.2,866760.3
vm-node,2026-01-24 13:45:32,0.23666666666664946,0.539028865455921,0.7599571936771055,83.886199999849,621689.3,873362.8666666667
rpi4,2026-01-24 13:45:32,0.10566666666641898,0.7733305602495776,0.6924038654821163,83.12170000076294,33438.2,41029.166666666664
vm-node,2026-01-24 13:46:02,0.2459166666667389,0.5394829498666956,0.7599640124182875,85.03630000005165,674400.5333333333,840845.5333333333
rpi4,2026-01-24 13:46:02,0.11633333333344732,0.7715762381385676,0.6924041315496344,83.86299999952317,16125.4,23264.333333333332
rpi4,2026-01-24 13:46:32,0.11058333333355676,0.7705758481736644,0.6924069252585744,83.286199999849,56262.433333333334,61716.63333333333
vm-node,2026-01-24 13:46:32,0.19158333333329078,0.5392125195368266,0.7599647612973769,84.29510000000397,704479.4666666667,958684.6333333333
vm-node,2026-01-24 13:47:02,0.16591666666664176,0.5420592186437736,0.7599655495911551,84.11080000003179,623326.0,784446.5
rpi4,2026-01-24 13:47:02,0.10541666666650447,0.7703449889509945,0.6924110493051048,83.01070000032584,34818.13333333333,41537.7
vm-node,2026-01-24 13:47:32,0.1785833333333529,0.5421004769164224,0.759966061982111,83.62580000013114,716279.2333333334,964198.0666666667
rpi4,2026-01-24 13:47:32,0.10216666666690344,0.7703418692317692,0.6924157054866714,82.97800000011921,33720.26666666666,41106.96666666667
rpi4,2026-01-24 13:48:02,0.13191666666663573,0.7718798908098271,0.6924198295332018,84.75979999999205,34631.333333333336,41082.2
vm-node,2026-01-24 13:48:02,0.17391666666663194,0.5425896126030757,0.7599733142848711,84.78359999979536,781583.5666666667,968949.7666666666
vm-node,2026-01-24 13:48:32,0.2890416666666959,0.5438745826403201,0.7599793447322749,83.90320000002781,741743.6333333333,997984.7
rpi4,2026-01-24 13:48:32,0.10208333333295437,0.7735156635902769,0.6924244857147684,83.11820000012716,37785.933333333334,41877.6
vm-node,2026-01-24 13:49:02,0.1396249999999737,0.5425322891623159,0.759980211855431,84.0904000001649,620720.1,783883.3333333333
rpi4,2026-01-24 13:49:02,0.11125000000022282,0.7709169374756272,0.6920868460343103,83.60349999964237,29395.633333333335,33482.2
vm-node,2026-01-24 13:49:32,0.21262500000001555,0.5436056127802794,0.7599812760520316,83.52689999987682,659639.5333333333,896862.5666666667
rpi4,2026-01-24 13:49:32,0.08958333333321207,0.772172104510594,0.6920892406419731,82.58009999990463,19516.43333333333,25440.466666666667
rpi4,2026-01-24 13:50:02,0.22991666666668303,0.7718466138047576,0.6920900388445274,84.13740000029405,19635.93333333333,24506.100000000002
vm-node,2026-01-24 13:50:02,0.17337500000003012,0.5434691805571547,0.7598843947466821,84.61159999991456,734247.4666666667,903056.1
rpi4,2026-01-24 13:50:03,0.10283333333353918,0.7726982971532562,0.6920908370470816,82.48329999943576,19939.0,24083.833333333332
vm-node,2026-01-24 13:50:03,0.17337500000003012,0.5434691805571547,0.7598843947466821,84.61159999991456,734247.4666666667,903056.1
rpi4,2026-01-24 13:50:33,0.1045833333331681,0.7703002729754322,0.6920925664859492,83.3119000007709,50613.66666666667,55821.666666666664
vm-node,2026-01-24 13:50:33,0.26824999999995575,0.5432656884277483,0.7598913317319309,83.96710000013312,692218.6333333333,928644.2999999999
vm-node,2026-01-24 13:51:03,0.1619166666666779,0.5421097265586682,0.7598924353432205,83.55329999998212,700406.0666666667,884876.3333333334
rpi4,2026-01-24 13:51:03,0.10174999999991693,0.7715003249707526,0.6920981539038291,83.07839999993644,38106.4,42748.933333333334
rpi4,2026-01-24 13:51:33,0.13000000000032894,0.7721107500324971,0.6921033422204319,84.73439999918145,37550.6,42319.933333333334
vm-node,2026-01-24 13:51:33,0.164374999999995,0.5403520511203386,0.7598933812957545,83.71460000003377,686607.7,918706.3666666667
rpi4,2026-01-24 13:52:03,0.09858333333270365,0.7729894709476147,0.6921079984019984,83.0994000007709,37429.96666666667,42592.53333333333
vm-node,2026-01-24 13:52:03,0.20083333333339795,0.5405225609727897,0.7605508577215211,84.83099999999007,717810.5,878243.3666666667
vm-node,2026-01-24 13:52:33,0.22374999999996822,0.5411850057457317,0.7599005941838256,83.61780000006159,694593.7,931078.4
rpi4,2026-01-24 13:52:33,0.10416666666717447,0.7702202001819837,0.6921129206510832,83.19290000001591,54449.933333333334,59873.76666666666
vm-node,2026-01-24 13:53:03,0.15179166666670016,0.5403734713444867,0.7599015795510484,83.3362999998033,637499.7666666667,806648.7
rpi4,2026-01-24 13:53:03,0.10799999999979566,0.7704884960353569,0.6921300820060001,83.39339999953907,37148.73333333333,40608.7
rpi4,2026-01-24 13:53:33,0.11541666666679096,0.7730789028987392,0.6921307471747953,84.01529999971392,17749.7,24163.63333333333
vm-node,2026-01-24 13:53:33,0.18787500000000795,0.5414747873008254,0.7599025255035824,83.8099000001947,765020.2333333333,1026191.5
rpi4,2026-01-24 13:54:03,0.08950000000004366,0.7695536201741843,0.6921315453773496,82.42580000062785,18849.6,24269.966666666667
vm-node,2026-01-24 13:54:03,0.24245833333330172,0.5417616479162625,0.7599035108708052,85.37419999986886,799522.3333333333,981161.3
rpi4,2026-01-24 13:54:33,0.09149999999999636,0.7723374496295333,0.692132476613663,82.52770000000797,19721.666666666668,24469.5
vm-node,2026-01-24 13:54:33,0.24833333333327118,0.5413634264764193,0.7599043779939614,83.80339999993642,800950.9333333333,1038386.3333333334
rpi4,2026-01-24 13:55:03,0.11200000000018615,0.7718497335239829,0.6921332748162172,83.45899999936424,52750.36666666667,55775.63333333333
vm-node,2026-01-24 13:55:03,0.17008333333341763,0.5417735750865268,0.7599052451171174,83.55430000002185,636283.5333333333,799655.8
vm-node,2026-01-24 13:55:33,0.2374166666666521,0.5417384021048292,0.759906348728407,83.80850000008941,716397.0333333333,979436.1333333333
rpi4,2026-01-24 13:55:33,0.16758333333306533,0.7752855842974132,0.6921380640315429,86.39310000042123,73516.2,78762.90000000001
rpi4,2026-01-24 13:56:03,0.13683333333336425,0.7715065644092032,0.692306883871772,84.54320000012717,66427.43333333333,71445.59999999999
vm-node,2026-01-24 13:56:03,0.24529166666663446,0.5427251928854673,0.7599129703961445,85.10879999995231,803856.5666666667,1022447.8666666667
vm-node,2026-01-24 13:56:33,0.24279166666670238,0.5418842056760186,0.7599158082537463,84.2445000000298,698267.7666666666,967327.6333333333
rpi4,2026-01-24 13:56:33,0.1284166666669383,0.7710521253087222,0.6923122052221338,84.14199999968213,56697.8,63368.63333333333
vm-node,2026-01-24 13:57:03,0.1820833333333319,0.5416063512911892,0.7599166753769023,84.3390000000596,637351.4333333333,821890.7666666666
rpi4,2026-01-24 13:57:03,0.104666666666382,0.7695952164305212,0.6923167283699413,83.11070000032585,37340.666666666664,42256.566666666666
rpi4,2026-01-24 13:57:33,0.1313333333334185,0.7681788639022488,0.6923215175852669,84.5591000000636,36424.1,41633.4
vm-node,2026-01-24 13:57:33,0.18629166666664818,0.5422355703755379,0.7599176607441251,84.02199999988079,634694.6,855959.6333333333
vm-node,2026-01-24 13:58:03,0.1620833333333098,0.5424715579586235,0.7599247159734407,84.58020000010728,716557.4,881760.7666666666
rpi4,2026-01-24 13:58:03,0.1063333333332442,0.7700371766541011,0.6923235130916526,83.08429999947549,26317.4,29866.600000000002
rpi4,2026-01-24 13:58:33,0.09366666666655116,0.7676589106980372,0.6923243112942069,82.43240000009538,19607.5,24585.033333333333
vm-node,2026-01-24 13:58:33,0.25204166666673805,0.5433624445538715,0.7599257013406635,83.77089999988675,647047.2666666667,884050.7333333333
vm-node,2026-01-24 13:59:03,0.16979166666660847,0.5429800448705013,0.7599266867078864,83.63869999994834,581611.3,732414.6333333333
rpi4,2026-01-24 13:59:03,0.0917500000000473,0.7706476017158456,0.6923251094967612,82.6287000000477,18957.3,24098.1
rpi4,2026-01-24 13:59:33,0.1180833333335689,0.7709782919537241,0.6923259076993155,84.00330000023048,19460.166666666668,24246.899999999998
vm-node,2026-01-24 13:59:33,0.22799999999996554,0.5429973270968026,0.7599310223236668,83.86620000004768,622151.2999999999,846322.2
rpi4,2026-01-24 14:00:02,0.1180833333335689,0.7709782919537241,0.6923259076993155,84.00330000023047,19460.166666666668,24246.899999999998
vm-node,2026-01-24 14:00:02,0.1654166666666723,0.542422023690281,0.7599380381382935,84.59150000015894,701167.0333333333,861781.6
vm-node,2026-01-24 14:00:03,0.1654166666666723,0.542422023690281,0.7599380381382935,84.59150000015894,701167.0333333333,861781.6
rpi4,2026-01-24 14:00:03,0.11383333333348371,0.7692707656310932,0.692330031745846,83.58009999990465,57839.9,60939.433333333334
vm-node,2026-01-24 14:00:32,0.28329166666672667,0.5386761619923924,0.7599393782377165,84.76959999998411,713945.4,956905.4666666667
rpi4,2026-01-24 14:00:32,0.11383333333348371,0.7692707656310932,0.692330031745846,83.58009999990463,57839.9,60939.433333333334
rpi4,2026-01-24 14:01:02,0.11033333333305109,0.768926556609905,0.6923349539949306,83.32620000044504,36745.86666666667,41995.96666666667
vm-node,2026-01-24 14:01:02,0.16733333333336564,0.5375326141168527,0.7599404424343172,84.49139999995629,629924.9333333333,795155.3333333334
vm-node,2026-01-24 14:01:32,0.22791666666654073,0.5376088019595611,0.7599414672162289,84.05279999996225,648841.7,876706.3666666666
rpi4,2026-01-24 14:01:32,0.1872499999998278,0.7678440140387365,0.6923397432102563,83.2251999994119,37028.03333333333,41711.566666666666
vm-node,2026-01-24 14:02:02,0.20562500000009767,0.5386854116346381,0.7599462758082765,84.4680999999245,658251.8333333334,806915.7666666666
rpi4,2026-01-24 14:02:02,0.14150000000006457,0.7701120499155076,0.6923445324255819,84.79529999991257,37115.03333333333,41865.76666666666
rpi4,2026-01-24 14:02:32,0.10216666666656238,0.7701193292603665,0.6923493216409076,83.09950000047684,37402.76666666666,42014.166666666664
vm-node,2026-01-24 14:02:32,0.26295833333329793,0.5416148706985208,0.7602277755164969,85.21320000017683,793603.2,1038260.9666666667
rpi4,2026-01-24 14:03:02,0.10791666666683947,0.765926426621604,0.6923573036664503,83.55219999949138,31479.033333333333,37113.9
vm-node,2026-01-24 14:03:02,0.28775000000001855,0.5403285618972672,0.7599431226331633,84.44189999997616,661102.6,836806.7999999999
vm-node,2026-01-24 14:03:32,0.25191666666661405,0.5419913067967588,0.7599441080003861,83.7500999999543,672700.1333333333,910736.4
rpi4,2026-01-24 14:03:32,0.09083333333304987,0.7723499285064345,0.6923666160295835,82.5945999999841,20303.233333333334,24602.800000000003
vm-node,2026-01-24 14:04:02,0.1950416666666731,0.5411893871552166,0.7599450145382312,84.31909999996424,630152.5666666667,797731.3999999999
rpi4,2026-01-24 14:04:02,0.11766666666675671,0.7731932926036656,0.6923676802996559,84.04130000074704,19979.166666666668,23649.033333333333
vm-node,2026-01-24 14:04:32,0.26920833333341915,0.5419919153258539,0.7599521880116135,85.45999999990066,751585.7666666666,981916.6333333333
rpi4,2026-01-24 14:04:32,0.09008333333358677,0.7707151956323931,0.6923686115359692,82.62879999975364,19349.266666666666,25416.333333333332
rpi4,2026-01-24 14:05:02,0.09974999999977474,0.7694870661640453,0.6923698088398006,83.09579999943574,49319.23333333334,53500.799999999996
vm-node,2026-01-24 14:05:02,0.2180416666666512,0.5414110134516573,0.7599533704522808,83.96760000015298,654562.0333333333,822088.7
rpi4,2026-01-24 14:05:32,0.10499999999991966,0.7686665800077993,0.6923745980551262,83.18960000077884,36991.36666666666,41803.9
vm-node,2026-01-24 14:05:32,0.24287499999990256,0.5417521548623787,0.7599541587460591,84.51739999999603,746926.2333333334,987361.1
rpi4,2026-01-24 14:06:02,0.12583333333345006,0.7704510594046535,0.6923792542366929,84.696099999547,36354.933333333334,41596.666666666664
vm-node,2026-01-24 14:06:02,0.21120833333343567,0.5419663571038591,0.7599550258692153,84.08229999989271,717743.1333333333,881658.4666666667
rpi4,2026-01-24 14:06:32,0.1021666666666988,0.7718102170804627,0.6923847086208137,83.19580000042916,37297.933333333334,41971.1
vm-node,2026-01-24 14:06:32,0.21291666666665135,0.5400835680835739,0.759968348034068,85.24220000008742,956961.9666666667,1225494.2
rpi4,2026-01-24 14:07:02,0.11725000000008852,0.7728646821786039,0.6923893648023803,83.70629999935628,50158.933333333334,55118.433333333334
vm-node,2026-01-24 14:07:02,0.16099999999998535,0.5391829450228041,0.759969215157224,83.71300000001986,675545.7,841405.9666666667
rpi4,2026-01-24 14:07:32,0.13341666666675187,0.7750942415182633,0.692394287051465,84.48549999992052,67802.0,72775.06666666667
vm-node,2026-01-24 14:07:32,0.2117083333333408,0.5390141390518192,0.759970161109758,83.84340000003576,736314.2999999999,1010918.7999999999
vm-node,2026-01-24 14:08:02,0.19595833333334078,0.5402544430534821,0.7599711858916698,83.60499999995032,680454.2333333333,896761.3666666667
rpi4,2026-01-24 14:08:02,0.15841666666639564,0.7747729104380606,0.6923961495240917,85.79620000024636,51987.933333333334,57627.46666666666
rpi4,2026-01-24 14:08:32,0.10716666666698985,0.7757036266735994,0.6923968146928869,83.18049999972185,37554.36666666666,42852.36666666667
vm-node,2026-01-24 14:08:32,0.3035833333333685,0.540014926001645,0.7606290564643255,84.49110000009338,778622.3666666667,1056873.1666666667
